maturity,strike,price
0.391025641025641,122,0.4649058421621852
0.391025641025641,124,0.34851014830287586
0.391025641025641,126,0.25909416388672657
0.391025641025641,128,0.19107820889839378
0.391025641025641,130,0.13982853958338382
0.41538461538461535,70,31.44408791433999
0.41538461538461535,72,29.491061972582088
0.41538461538461535,74,27.543227869002507
0.41538461538461535,76,25.604019310965654
0.41538461538461535,78,23.678357588223562
0.41538461538461535,80,21.772888256247157
0.41538461538461535,82,19.896087082474764
0.41538461538461535,84,18.058181836114258
0.41538461538461535,86,16.270860372822213
0.41538461538461535,88,14.546769091919074
0.41538461538461535,90,12.898841838018768
0.41538461538461535,92,11.339529492573163
0.41538461538461535,94,9.88001823826636
0.41538461538461535,96,8.529526450639999
0.41538461538461535,98,7.294756906591388
0.41538461538461535,100,6.17955630955143
0.41538461538461535,102,5.184803743913186
0.41538461538461535,104,4.308519616822764
0.41538461538461535,106,3.5461618844310223
0.41538461538461535,108,2.891059956501742
0.41538461538461535,110,2.3349295885855774
0.41538461538461535,112,1.868413463155889
0.41538461538461535,114,1.4815999869758478
0.41538461538461535,116,1.1644845265773576
0.41538461538461535,118,0.9073503684519544
0.41538461538461535,120,0.7010590947688389
0.41538461538461535,122,0.5372504400667495
0.41538461538461535,124,0.4084593476542091
0.41538461538461535,126,0.3081627568534504
0.41538461538461535,128,0.23077091141453465
0.41538461538461535,130,0.1715782058838804
0.43974358974358974,70,31.52922555219807
0.43974358974358974,72,29.57998535391225
0.43974358974358974,74,27.636762445089644
0.43974358974358974,76,25.703258115432916
0.43974358974358974,78,23.78463806648932
0.43974358974358974,80,21.887714871387104
0.43974358974358974,82,20.020997365330572
0.43974358974358974,84,18.19456609053887
0.43974358974358974,86,16.419757432490016
0.43974358974358974,88,14.708668910520146
0.43974358974358974,90,13.073527788895575
0.43974358974358974,92,11.52598831329945
0.43974358974358974,94,10.076434751334176
0.43974358974358974,96,8.733366148530038
0.43974358974358974,98,7.502925431441511
0.43974358974358974,100,6.388613688311409
0.43974358974358974,102,5.391204857444684
0.43974358974358974,104,4.508851381740499
0.43974358974358974,106,3.737351398632306
0.43974358974358974,108,3.070534958381387
0.43974358974358974,110,2.500721212743514
0.43974358974358974,112,2.019199748268253
0.43974358974358974,114,1.616695621578593
0.43974358974358974,116,1.2837871747554601
0.43974358974358974,118,1.0112564091848188
0.43974358974358974,120,0.7903619707011416
0.43974358974358974,122,0.6130335419598456
0.43974358974358974,124,0.471993060620747
0.43974358974358974,126,0.3608125390380099
0.43974358974358974,128,0.2739205327035785
0.43974358974358974,130,0.20656986673759326
0.4641025641025641,70,31.614564246803113
0.4641025641025641,72,29.66924853115212
0.4641025641025641,74,27.730789425485682
0.4641025641025641,76,25.803127839804247
0.4641025641025641,78,23.891634414994087
0.4641025641025641,80,22.00324339354144
0.4641025641025641,82,20.146454562062644
0.4641025641025641,84,18.33117299693238
0.4641025641025641,86,16.56837869007117
0.4641025641025641,88,14.869644199700119
0.4641025641025641,90,13.246542793704279
0.4641025641025641,92,11.710007132408009
0.4641025641025641,94,10.269706097612868
0.4641025641025641,96,8.933504017539121
0.4641025641025641,98,7.707053689891993
0.4641025641025641,100,6.593555392629547
0.4641025641025641,102,5.593692388605469
0.4641025641025641,104,4.705733009128345
0.4641025641025641,106,3.925773109927775
0.4641025641025641,108,3.2480821676136102
0.4641025641025641,110,2.665511903530575
0.4641025641025641,112,2.169927431382156
0.4641025641025641,114,1.7526262035629863
0.4641025641025641,116,1.4047178765706967
0.4641025641025641,118,1.117447073182813
0.4641025641025641,120,0.8824496048616481
0.4641025641025641,122,0.691940132281518
0.4641025641025641,124,0.5388349847152529
0.4641025641025641,126,0.41681777838882805
0.4641025641025641,128,0.3203576790681417
0.4641025641025641,130,0.24469091873094584
0.48846153846153845,70,31.700114425292384
0.48846153846153845,72,29.758851975813073
0.48846153846153845,74,27.825290991676994
0.48846153846153845,76,25.903584623470948
0.48846153846153845,78,23.99927245409674
0.48846153846153845,80,22.11937138656434
0.48846153846153845,82,20.27233818810464
0.48846153846153845,84,18.4678822547027
0.48846153846153845,86,16.716627885572024
0.48846153846153845,88,15.029647890398593
0.48846153846153845,90,13.417910134461195
0.48846153846153845,92,11.891691826362091
0.48846153846153845,94,10.460020748222874
0.48846153846153845,96,9.13019796897433
0.48846153846153845,98,7.907444411025573
0.48846153846153845,100,6.794696716596576
0.48846153846153845,102,5.792559399375456
0.48846153846153845,104,4.89940323685628
0.48846153846153845,106,4.111586466917807
0.48846153846153845,108,3.42376680717085
0.48846153846153845,110,2.829268836602438
0.48846153846153845,112,2.3204722905300663
0.48846153846153845,114,1.8891912391990076
